song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Manohari Nee,K J Yesudas,/artist/k-j-yesudas,03:25,Malayalam,11-01-2006,0.1,0.39,0.021,0.932,-12.234,0.033,128.986,0,9,0.025,4,61,7232809
Vaalkkanezhuthi,Vani Jairam|K J Yesudas,/artist/vani-jayaram|/artist/k-j-yesudas,03:13,Malayalam,02-04-2009,0.85,0.817,0.205,0.104,-5.898,0.0563,132.009,0,11,0.09,4,96,11372616
Kanninte Karpooram (K.J.Yesudas),K J Yesudas,/artist/k-j-yesudas,04:05,Malayalam,08-07-2019,0.23,0.35,0.682,0.238,-6.149,0.0396,134.549,0,6,0.02,4,57,3581069
Laksharchanakandu,K J Yesudas,/artist/k-j-yesudas,03:23,Malayalam,02-02-2006,0.27,0.757,0.551,0.063,-11.309,0.074,138.006,1,1,0.04,4,100,5600440
Sumangali Nee Ormikkumo,K J Yesudas,/artist/k-j-yesudas,03:27,Malayalam,04-04-2021,0.61,0.68,0.996,0.102,-6.17,0,136.037,1,4,0.0713,4,28,7648802
Chinnumvenntharathil,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,05:43,Malayalam,01-02-2003,0.05,0.022,0.483,0.82,-9.82,0.05,137.963,1,2,0.1,4,58,8544795
Nee Nirayu,K J Yesudas,/artist/k-j-yesudas,04:19,Malayalam,01-11-2002,0.38,0.92,0.826,0.091,-9.138,0.066,127.983,1,2,0.0315,4,59,7991819
Ponnum Thenum,K J Yesudas,/artist/k-j-yesudas,03:19,Malayalam,07-12-2016,0.6,0.558,0.216,0.493,-12.55,0.02,135.99,0,4,0.04,4,54,1249200
Kaayaampoo Kannil,K J Yesudas,/artist/k-j-yesudas,03:23,Malayalam,10-02-2017,0.38,0.46,0.367,0.99,-7.755,0.045,130.377,0,8,0.09,4,73,1058939
Harsha Bashpam,P. Jayachandran,/artist/p-jayachandran-1,03:33,Malayalam,04-11-2003,0.87,0.58,0.675,0.271,-11.898,0.037,128.014,0,11,0,4,51,9785807
Mohan Kondunjan,P. Jayachandran,/artist/p-jayachandran-1,04:03,Malayalam,11-01-2011,0.44,0.15,0.63,0.239,-11.49,0.05,132.001,1,1,0.05,4,77,6354577
Mangalam Nerunn,K J Yesudas,/artist/k-j-yesudas,03:24,Malayalam,03-10-2011,0.24,0.663,0.561,0.555,-11.335,0.08,139.993,0,8,0.0905,4,72,8806373
Sindhoora Sandhyakku,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,04:38,Malayalam,03-10-2015,0.48,0.45,0.805,0.189,-13.961,0.026,135.997,0,5,0.016,4,34,10089748
Pon Pularoli Poo Vithariya,Lathika|K J Yesudas,/artist/lathika|/artist/k-j-yesudas,04:33,Malayalam,02-11-2016,0.61,0.447,0.545,0.306,-2.56,0.024,137.99,0,9,0.068,4,100,1764299
Swarnachamaran,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,03:29,Malayalam,05-08-2018,0.91,0.67,0.994,0.022,-9.148,0.09,137.997,0,11,0.0128,4,44,2898776
Ezhu Sundara Rathrikal,P. Susheela,/artist/p-suseela-2,03:35,Malayalam,08-09-2004,0.21,0.964,0.351,0.77,-12.794,0,130.469,1,7,0.06,4,68,8606457
Swarga Gayike,K J Yesudas,/artist/k-j-yesudas,03:26,Malayalam,02-01-2007,0.63,0.23,0.286,0.102,-12.564,0.0378,128.017,0,2,0.0816,4,31,7218365
Sandhye,S. Janaki,/artist/s-janaki,04:38,Malayalam,07-04-2019,0.14,0.251,0.052,0.143,-11.715,0.08,137.821,0,2,0.0761,4,25,241060
Ramsanile Chandrikayo,P. Jayachandran,/artist/p-jayachandran-1,03:26,Malayalam,12-04-2004,0.02,0.92,0.406,0.08,-4.385,0.09,130.018,1,6,0.04,4,76,4568089
Kasthoori Maan Kurunne,S. Janaki,/artist/s-janaki,04:33,Malayalam,06-04-2007,0.13,0.752,0.007,0.789,-4.028,0.0052,132.994,1,9,0.008,4,69,7190903
Karayunno Puzha,K J Yesudas,/artist/k-j-yesudas,03:36,Malayalam,08-08-2019,0.74,0.42,0.327,0.394,-12.659,0.0409,130.671,1,3,0.033,4,61,5568304
Ishta Praaneshwari Ninte,P. Jayachandran,/artist/p-jayachandran-1,03:27,Malayalam,05-03-2003,0.67,0.027,0.779,0.747,-5.143,0.0714,126.837,0,11,0.05,4,29,10129599
Kaattu Taarattum,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,05:07,Malayalam,04-12-2005,0.96,0.31,0.215,0.347,-13.066,0.026,138.003,1,8,0.062,4,37,9694322
Murali Oothunna,S. Janaki,/artist/s-janaki,02:55,Malayalam,09-06-2009,0.34,0.456,0.516,0.794,-12.049,0.083,127.991,0,7,0.05,4,53,579748
Nanmamelil Varuvathinay,Jaya Vijaya,/artist/jaya-vijaya,04:51,Malayalam,03-05-2020,0.68,0.03,0.567,0.464,-13.436,0.018,128.025,0,5,0.081,4,83,6183111
Utharaa Swayamvaram Kadhakali Kaanuvan,K J Yesudas,/artist/k-j-yesudas,03:34,Malayalam,07-01-2003,0.95,0.282,0.116,0.787,-4.657,0,133.984,1,11,0.0144,4,54,8507525
Amme Amme Amme Nammude,Renuka,/artist/renuka,03:19,Malayalam,01-10-2019,0.77,0.25,0.549,0.9,-9.528,0.0396,137.985,1,3,0.07,4,56,1816279
Sararandhal,K J Yesudas,/artist/k-j-yesudas,03:07,Malayalam,05-01-2010,0.93,0.854,0.926,0.814,-2.616,0.074,139.998,1,5,0.07,4,77,6052518
Ayalathe Janalil,K J Yesudas,/artist/k-j-yesudas,03:22,Malayalam,09-07-2004,0.23,0.11,0.145,0.448,-13.105,0.039,130.002,1,9,0.0102,4,80,9736516
Kudamulla Poovinum,B Vasanta|K J Yesudas,/artist/b-vasanta|/artist/k-j-yesudas,03:34,Malayalam,10-06-2003,0.17,0.561,0.236,0.494,-11.22,0.0862,137.98,0,9,0.1,4,32,4854498
Periyaare Periyaare,A. M. Rajah|P. Susheela,/artist/a-m-rajah-1|/artist/p-suseela-2,03:39,Malayalam,03-03-2002,0.87,0.88,0.351,0.593,-9.666,0.0834,129.994,0,9,0.08,4,53,11014867
Vigneswara,P. Jayachandran,/artist/p-jayachandran-1,03:26,Malayalam,04-06-2017,0.23,0.7,0.12,0.987,-8.504,0.09,125.037,1,10,0.097,4,67,9884048
Kaadu Me Naadum,Kannur Rajan,/artist/kannur-rajan,02:48,Malayalam,06-07-2003,0.72,0.34,0.585,0.16,-10.088,0.004,138.008,1,0,0.045,4,28,2310236
Kunnimani Cheppu,K. S. Chithra,/artist/chitra,04:38,Malayalam,11-07-2002,0.91,0.53,0.395,0.794,-9.042,0.024,131.994,0,5,0.097,4,46,7158810
Unaru Vegam Nee,S. Janaki,/artist/s-janaki,04:23,Malayalam,10-04-2011,0.14,0.42,0.32,0.875,-13.984,0.05,130.697,0,5,0.0207,4,92,9871451
Chandrabimbham,K J Yesudas,/artist/k-j-yesudas,03:31,Malayalam,04-07-2013,0.74,0.884,0.113,0.859,-12.488,0.098,137.979,1,0,0.044,4,74,1636012
Roopavathi Nin,P. Jayachandran|P. Madhuri,/artist/p-jayachandran-1|/artist/p-madhuri-1,03:41,Malayalam,05-04-2023,0.63,0.27,0.518,0.035,-3.705,0.069,128.003,1,1,0.06,4,82,3971808
Kuttanadan Punjayile,K J Yesudas,/artist/k-j-yesudas,02:56,Malayalam,03-04-2001,0.18,0.745,0.365,0.519,-12.249,0.093,137.979,0,5,0.08,4,50,3622365
Mizhikail Santhamaka,K J Yesudas,/artist/k-j-yesudas,03:01,Malayalam,03-01-2013,0.9,0.8,0.019,0.402,-4.973,0.096,126.05,1,7,0.007,4,63,5340954
Neelajalasayathil (Male),K J Yesudas,/artist/k-j-yesudas,03:03,Malayalam,04-11-2007,0.93,0.499,0.737,0.763,-6.86,0.07,132.005,1,7,0.088,4,60,937951
Paadam Pootha (Female Vocals),Kannur Rajan,/artist/kannur-rajan,00:52,Malayalam,02-02-2023,0.82,0.01,0.425,0.905,-9.824,0.0215,134.019,0,0,0.08,4,44,4393339
Kiliye Kiliye,S. Janaki,/artist/s-janaki,05:03,Malayalam,12-12-2018,0.16,0.844,0.177,0.368,-13.429,0.06,130.013,1,4,0.014,4,85,738197
Adiva Katte,S. Janaki,/artist/s-janaki,05:26,Malayalam,07-07-2017,0.2,0.99,0.55,0.467,-10.134,0.07,128.153,0,9,0.0819,4,58,7644415
Oh Mridule (Happy),K J Yesudas,/artist/k-j-yesudas,04:34,Malayalam,08-07-2019,0.96,0.61,0.163,0.915,-4.904,0.071,138.003,0,1,0.077,4,91,2704115
Yetho Smrithan,K J Yesudas,/artist/k-j-yesudas,04:41,Malayalam,01-01-2000,0.34,0.66,0.277,0.951,-10.217,0.0963,137.967,0,6,0.0696,4,84,548829
Ashwathi Nakshathrame En Abhiraama Sankalppame,P. Jayachandran,/artist/p-jayachandran-1,02:45,Malayalam,01-03-2010,0.32,0.047,0.516,0.517,-6.683,0.06,127.998,1,5,0.03,4,40,9230053
Manassoru,K J Yesudas,/artist/k-j-yesudas,03:57,Malayalam,02-12-2019,0.11,0.94,0.721,0.308,-12.411,0.023,139.989,0,2,0.0526,4,97,3278126
Sankupushpam,K J Yesudas,/artist/k-j-yesudas,03:29,Malayalam,11-11-2008,0.35,0.513,0.694,0.068,-12,0.02,138.024,0,1,0.087,4,30,8000352
Panchathanthram,P. Susheela,/artist/p-suseela-2,03:26,Malayalam,10-12-2012,0.07,0.65,0.043,0.431,-9.626,0.009,135.017,0,6,0.081,4,32,4254995
Ambili Ammava - K.Sulochana,K. Sulochana,/artist/k-sulochana-1,03:15,Malayalam,05-01-2011,0.5,0.302,0.055,0.321,-13.077,0.0181,138.154,0,6,0.06,4,35,8578329
Poonthenaruvi,P. Susheela,/artist/p-suseela-2,03:33,Malayalam,03-03-2014,0.47,0.42,0.11,0.325,-3.3,0.03,136,1,0,0.1,4,33,7639515
Soorya Kanthi,S. Janaki,/artist/s-janaki,03:04,Malayalam,01-02-2009,0.19,0.642,0.92,0.884,-11.41,0.0294,136.004,1,6,0.0638,4,51,9653564
Elam Manhin,K J Yesudas|Janaki,/artist/k-j-yesudas|/artist/janaki,04:50,Malayalam,08-12-2005,0.98,0.19,0.613,0.15,-7.413,0.029,125.017,1,1,0.015,4,50,6294071
Manushyan Mathangale,K J Yesudas,/artist/k-j-yesudas,03:03,Malayalam,03-01-2009,0.41,0.923,0.011,0.274,-5.711,0.022,128.01,0,2,0.02,4,28,7843402
Chembaka Pushpa,K J Yesudas,/artist/k-j-yesudas,03:31,Malayalam,05-03-2019,0.35,0.34,0.768,0.321,-8.06,0.04,125.979,1,5,0.0981,4,69,4333411
Manjadikunnil,K J Yesudas,/artist/k-j-yesudas,04:01,Malayalam,06-04-2013,0.39,0.431,0.436,0.937,-4.654,0.0554,132.001,0,2,0.0134,4,53,4179423
Chandrakalabham,K J Yesudas,/artist/k-j-yesudas,05:15,Malayalam,11-01-2013,0.75,0.36,0.461,0.918,-4.126,0.0725,134.007,0,6,0.038,4,87,1142621
Kerala Folk,K.L. Sreeram,/artist/kl-sreeram-23,07:08,Malayalam,11-03-2014,0.58,0.81,0.779,0.681,-8.408,0.078,134.023,0,3,0.034,4,85,1623275
Raasaleelaykku,B. Vasantha|K J Yesudas,/artist/b-vasantha-1|/artist/k-j-yesudas,03:13,Malayalam,08-05-2009,0.06,0.32,0.682,0.035,-3.47,0.0734,138.008,1,8,0.0899,4,92,2870582
Malini Nadhiyil,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,03:29,Malayalam,11-08-2021,0.22,0.918,0.278,0.048,-12.448,0.0344,131.984,0,1,0.02,4,28,10200936
Manjani Kombil,S. Janaki,/artist/s-janaki,04:01,Malayalam,04-08-2016,0.6,0.19,0.995,0.784,-7.88,0.0611,137.992,0,3,0.07,4,81,8299627
Anupame Azhake,K J Yesudas,/artist/k-j-yesudas,04:27,Malayalam,05-11-2012,0.04,0.674,0.269,0.488,-6.151,0.05,137.99,0,10,0.02,4,77,711998
Arabikadaloru,P. Susheela|K J Yesudas,/artist/p-suseela-2|/artist/k-j-yesudas,03:17,Malayalam,02-02-2018,0.7,0.39,0.274,0.922,-13.98,0.039,138.02,0,11,0.07,4,50,3233162
Madhumasam Poyallo,K J Yesudas|Lathika,/artist/k-j-yesudas|/artist/lathika,04:48,Malayalam,08-12-2019,0.51,0.946,0.72,0.363,-2.02,0.024,139.981,0,10,0.024,4,94,9957805
Dhak Dhak Chil Chilambu Maniye,Shankar Mahadevan,/artist/shankar-mahadevan,04:58,Malayalam,08-05-2001,0.42,0.23,0.832,0.058,-6.59,0.0864,125.977,0,10,0.0937,4,78,7123785
Sandhyamayangum Neram,K J Yesudas,/artist/k-j-yesudas,03:39,Malayalam,11-04-2004,0.65,0.448,0.172,0.846,-10.065,0.03,131.769,0,6,0.098,4,76,8873007
Nadha Nee Varum,S. Janaki,/artist/s-janaki,04:03,Malayalam,12-03-2017,0.97,0.65,0.886,0.069,-2.396,0.01,125.416,0,7,0.0605,4,73,5459122
Pulayanar Maniyamma - K.J. Yesudas,K J Yesudas,/artist/k-j-yesudas,03:03,Malayalam,03-08-2020,0.53,0.079,0.368,0.979,-8.042,0.06,129.936,0,5,0.0997,4,99,8900112
Aa Rathri,K. S. Chithra,/artist/chitra,04:28,Malayalam,12-02-2011,0.97,0.41,0.946,0.558,-12.132,0.058,138.021,1,0,0.05,4,47,3660556
Puzhayorazhakulla Pennu,K J Yesudas,/artist/k-j-yesudas,04:19,Malayalam,08-06-2013,0.59,0.936,0.889,0.097,-11.383,0.01,140.006,0,2,0.05,4,31,42606
Ee Neelimathan,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,04:27,Malayalam,09-04-2007,0.4,0.34,0.406,0.587,-4.101,0.059,126.982,0,1,0.04,4,77,11159661
Panineer Mazha Poomazha,K J Yesudas,/artist/k-j-yesudas,03:24,Malayalam,06-09-2003,0.19,0.103,0.25,0.938,-13.168,0.01,128.001,1,6,0.0909,4,56,7806840
Unnikai Valaru,P Leela,/artist/p-leela,03:11,Malayalam,02-02-2004,0.91,0.92,0.408,0.412,-5.762,0.0121,139.996,1,8,0.091,4,43,377166
Nee Mayum Nilavo,K J Yesudas,/artist/k-j-yesudas,03:58,Malayalam,06-12-2020,0.22,0.238,0.591,0.42,-5.67,0.032,134.988,1,2,0.07,4,45,9450857
Leela Thilakam,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,04:46,Malayalam,10-01-2007,0.29,0.3,0.795,0.36,-9.7,0.0026,137.975,0,9,0.069,4,89,6648607
Mega Sandesam,K J Yesudas,/artist/k-j-yesudas,03:38,Malayalam,01-07-2018,0.16,0.463,0.024,0.493,-6.392,0.04,140.004,0,4,0.066,4,72,11256675
Ottakambi Nadham,K J Yesudas,/artist/k-j-yesudas,04:03,Malayalam,09-01-2006,0.9,0.61,0.275,0.12,-6.368,0.0297,137.029,0,0,0.07,4,51,5132476
Unnikale Oru Kadha Parayaam (Title),K J Yesudas,/artist/k-j-yesudas,04:47,Malayalam,02-01-2021,0.67,0.837,0.144,0.128,-3.263,0.04,129.398,1,8,0.02,4,77,1881618
Rathisughasaramayi,K. S. Chithra,/artist/chitra,04:05,Malayalam,09-04-2018,0.74,0.67,0.599,0.245,-7.065,0.005,136.018,0,2,0.06,4,78,2203017
Karayano Mizhineeril,K J Yesudas,/artist/k-j-yesudas,04:04,Malayalam,04-09-2014,0.73,0.838,0.438,0.507,-12.898,0.0848,127.206,1,7,0.0027,4,74,5613885
Guruvaayoor,N.V. Haridas,/artist/nv-haridas,03:11,Malayalam,03-07-2022,0.12,0.56,0.924,0.822,-4.73,0.08,138,1,1,0.08,4,46,4416793
Edavakayalin,K J Yesudas,/artist/k-j-yesudas,04:48,Malayalam,01-02-2023,0.18,0.481,0.637,0.412,-3.599,0.05,127.991,1,11,0.05,4,30,7652676
Sindhoora Thilakavumay,K J Yesudas,/artist/k-j-yesudas,04:21,Malayalam,03-02-2004,0.22,0.32,0.924,0.272,-2.332,0.022,142.022,1,2,0.09,4,53,5859067
Ravin Poonthen,Dhinesh,/artist/dhinesh,04:24,Malayalam,10-06-2017,0.27,0.202,0.486,0.571,-7.009,0.03,133.997,0,1,0.021,4,100,4904313
Annuninte Nunakkuzhi,K J Yesudas,/artist/k-j-yesudas,03:26,Malayalam,11-01-2012,0.11,0.35,0.444,0.233,-3.473,0.07,139.991,0,10,0.059,4,84,4636611
Mizhikalil Nirakathiray,K J Yesudas,/artist/k-j-yesudas,03:00,Malayalam,03-08-2001,0.52,0.778,0.832,0.57,-8.51,0.0384,138.01,1,1,0.042,4,91,5722427
Moovanthi Parambiloode,K J Yesudas,/artist/k-j-yesudas,04:19,Malayalam,07-01-2008,0.89,0.27,0.51,0.038,-8.094,0.016,138.02,1,2,0,4,54,7992091
Thankabhasma,K J Yesudas,/artist/k-j-yesudas,03:21,Malayalam,11-04-2012,0.63,0.377,0.705,0.894,-2.436,0,128,1,7,0.09,4,39,8453858
Makaram Poyittum,P. Susheela|P. Jayachandran,/artist/p-suseela-2|/artist/p-jayachandran-1,03:31,Malayalam,02-12-2012,0.94,0.91,0.991,0.547,-7.449,0.09,137.897,1,9,0.07,4,79,9047108
Maarimalar Choriyunna,P. Madhuri,/artist/p-madhuri-1,03:13,Malayalam,02-07-2018,0.73,0.557,0.191,0.74,-7.131,0.013,139.984,0,11,0.0836,4,99,10649132
Kaakkathamburaatti,K J Yesudas,/artist/k-j-yesudas,02:04,Malayalam,01-05-2016,0.17,0.44,0.772,0.441,-4.918,0.0159,139.992,1,0,0.06,4,36,10780085
Hemantham Thozhuthunaram,K J Yesudas|Chorus,/artist/k-j-yesudas|/artist/chorus,03:11,Malayalam,10-10-2007,0.09,0.513,0.94,0.232,-3.31,0.061,128.02,0,9,0.014,4,65,1828948
Maan Maan Maan Nalla,S. Janaki,/artist/s-janaki,03:35,Malayalam,02-03-2017,0.01,0.46,0.888,0.856,-5.127,0.027,138.028,0,5,0.04,4,41,293703
Neeyevide? Nin Nizhalevide?,K J Yesudas,/artist/k-j-yesudas,03:29,Malayalam,12-01-2021,0.76,0.444,0.352,0.091,-10.754,0.036,127.93,0,3,0.02,4,78,5915777
Moonu Moolayile,Kannur Rajan,/artist/kannur-rajan,01:17,Malayalam,05-05-2017,0.97,0.43,0.233,0.889,-3.878,0.0859,138.039,1,9,0.074,4,27,1419480
Mazhamukil Chitravela,K J Yesudas,/artist/k-j-yesudas,03:04,Malayalam,07-10-2019,0.27,0.919,0.463,0.859,-2.303,0.065,137.899,1,10,0.0719,4,56,2283647
Manasaammatham,A. M. Rajah|P. Susheela,/artist/a-m-rajah-1|/artist/p-suseela-2,03:24,Malayalam,04-01-2014,0.75,0.43,0.694,0.385,-11.014,0.081,132.202,1,8,0.057,4,52,5063876
Venchandralekhayorapsara Sthree,K J Yesudas,/artist/k-j-yesudas,03:21,Malayalam,07-07-2014,0.85,0.246,0.412,0.81,-12.75,0.022,136.026,1,0,0.01,4,58,8962531
Thulaavarsha Melam Thudippattin Thaalam,S. Janaki|K J Yesudas,/artist/s-janaki|/artist/k-j-yesudas,03:18,Malayalam,09-08-2000,0.48,0.8,0.745,0.05,-5.958,0.0983,126.012,0,8,0.04,4,81,7169508
Ellarum Pokunnu,K J Yesudas,/artist/k-j-yesudas,03:23,Malayalam,03-01-2013,0.3,0.523,0.487,0.031,-2.563,0.005,133.998,0,11,0.074,4,33,1504999
Sankupushpam,K J Yesudas,/artist/k-j-yesudas,03:29,Malayalam,10-05-2017,0.32,0.08,0.173,0.029,-11.201,0.07,137.994,0,11,0.09,4,75,8051668
Venna Tholkkumudalude,K J Yesudas,/artist/k-j-yesudas,03:24,Malayalam,09-02-2010,0.13,0.926,0.26,0.435,-7.98,0.0901,138.039,0,11,0.0481,4,84,4402641
Raasaleelaykku,B. Vasantha|K J Yesudas,/artist/b-vasantha-1|/artist/k-j-yesudas,03:13,Malayalam,01-06-2012,0.43,0.03,0.633,0.117,-5.482,0.02,138.018,1,1,0.0958,4,28,2686389
Vaalittezhuthiya,Krishnachandran,/artist/krishnachandran,06:25,Malayalam,11-09-2001,0.36,0.81,0.399,0.431,-5.613,0.07,129.936,1,7,0.04,4,99,3612445
Julie I Love You,K J Yesudas|P. Madhuri,/artist/k-j-yesudas|/artist/p-madhuri-1,04:17,Malayalam,07-09-2014,0.81,0.48,0.556,0.399,-5.167,0,139.982,1,8,0.04,4,89,7515354
"Nabi Nabi Ya Nabi Nabi, Pt. 2",Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,25:56:00,Malayalam,08-01-2006,0.95,0.209,0.847,0.386,-12.842,0.07,128.022,1,8,0.037,4,49,5208987
Swarnna Gopura Narthaki Shilpam,P. Jayachandran,/artist/p-jayachandran-1,03:41,Malayalam,12-07-2005,0.43,0.83,0.687,0.808,-3.12,0.09,137.996,1,0,0.07,4,93,3386849
Onnanam Kunninmel,K J Yesudas|Vani Jairam,/artist/k-j-yesudas|/artist/vani-jayaram,04:05,Malayalam,01-09-2020,0.65,0.016,0.25,0.287,-8.634,0.0115,128.034,0,11,0.06,4,32,6491522
Manjil Chekkerum,K J Yesudas|Vani Jairam,/artist/k-j-yesudas|/artist/vani-jayaram,04:56,Malayalam,03-01-2019,0.12,0.2,0.92,0.146,-13.731,0.098,138.028,1,7,0.011,4,86,10805867
Kadhali Chenkadhali,Lata Mangeshkar,/artist/lata-mangeshkar,03:24,Malayalam,05-02-2022,0.62,0.942,0.533,0.666,-2.669,0.056,128.607,0,6,0.055,4,33,7736010
Evidayo,K J Yesudas,/artist/k-j-yesudas,05:11,Malayalam,03-03-2015,0.26,0.07,0.882,0.985,-11.85,0.0592,130.079,1,9,0.0998,4,66,11206233
Kanikanum Neram,Renuka|P Leela,/artist/renuka|/artist/p-leela,03:22,Malayalam,09-02-2010,0.86,0.089,0.39,0.695,-5.375,0.0972,137.981,0,9,0.001,4,95,9871686
Indhulekha Indhulekha,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,03:08,Malayalam,06-04-2013,0.72,0.62,0.104,0.395,-10.679,0.07,128.232,0,4,0.1,4,30,5446409
Kannundenkilum,K J Yesudas,/artist/k-j-yesudas,04:45,Malayalam,10-01-2012,0.02,0.948,0.805,0.776,-13.037,0.07,128.031,0,6,0.0314,4,36,1053633
Hredayeswari,P. Jayachandran,/artist/p-jayachandran-1,03:17,Malayalam,05-08-2016,0.47,0.85,0.732,0.865,-4.598,0.08,138.017,0,5,0.013,4,34,5586050
Mukhile,S. Janaki,/artist/s-janaki,02:46,Malayalam,04-01-2013,0.66,0.863,0.564,0.784,-9.672,0.055,137.986,0,0,0.01,4,94,8498382
Kasthoori Maan Mizhi,K J Yesudas,/artist/k-j-yesudas,04:17,Malayalam,05-05-2009,0.87,0.01,0.865,0.418,-5.371,0.0408,137.941,1,7,0.0895,4,63,2201098
Mounam Polum Madhuram,P.Jayachandaran|S. Janaki,/artist/pjayachandaran|/artist/s-janaki,04:19,Malayalam,11-07-2005,0.65,0.128,0.992,0.327,-8.466,0.035,125.85,0,0,0.07,4,45,4685060
Vaasantha Panchami Naalil,S. Janaki,/artist/s-janaki,03:26,Malayalam,02-04-2009,0.34,0.92,0.5,0.204,-4.991,0.0542,125.005,0,7,0.03,4,44,10175740
